time,week,boxID,season,subject_id,building_id,gender,age_group,thermal_sensation,thermal_preference,thermal_acceptability,clo,met,air_con,blind_curtain,window,door,heater,fan_portable,ta,vel,rh,tg,t_out_min,t_out_max,rain_out,sunshine_out,rh_out_9am,t_out_mean,rh_out_mean,running_mean_t_out,utci_am,utci_pm,tr,top,vel_r,pmv,adaptive_tmp_cmf,adaptive_acceptability_80,set,city,country,climate,cooling_type,building_type,pmv_7point,discrepancy,thermal_sensation_3point,pmv_3point,age,personal_mean_discrepancy,personal_discrepancy_variance,personal_discrepancy_std,personal_mean_clo,day_hour,year
9/11/2021 11:38,4,12,summer,118,9,female,35 - 44,1,0,1,0.7,1.1,1,0,1,1,0,0,23.97,0.12,63.11,23.85,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,23.72,23.85,0.15,-0.06,24.9,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,0,-1.06,1,0,40,-0.96,0.14,0.37,0.58,11,2021
9/11/2021 12:02,4,10,summer,5,6,female,45 - 54,1,0,1,0.8,1.1,1,0,1,1,0,0,24.19,0.04,61.42,24.16,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,24.14,24.16,0.07,0.29,24.9,TRUE,26,brisbane,australia,humid subtropical,air conditioned,office,0,-0.71,1,0,50,0.99,4.05,2.01,0.74,12,2021
9/11/2021 13:14,4,1,summer,124,4,female,35 - 44,2,-1,0,0.7,1.7,1,0,1,1,0,0,25.5,0.28,66.25,25.63,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,25.87,25.64,0.49,1.01,24.9,TRUE,28.9,brisbane,australia,humid subtropical,air conditioned,office,1,-0.99,1,1,40,0.56,1.13,1.06,0.63,13,2021
9/11/2021 13:51,4,2,summer,21,4,male,25 - 34,1,0,1,0.4,1.7,1,0,1,1,0,0,25.33,0.33,62.82,25.18,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,24.87,25.17,0.54,0.41,24.9,TRUE,24.9,brisbane,australia,humid subtropical,air conditioned,office,0,-0.59,1,0,30,-0.06,0.65,0.81,0.61,13,2021
9/11/2021 14:00,4,10,summer,6,6,female,45 - 54,1,0,1,0.5,1.1,1,0,1,1,0,0,23.62,0,63.53,23.71,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,23.71,23.71,0.03,-0.46,24.9,TRUE,23,brisbane,australia,humid subtropical,air conditioned,office,0,-1.46,1,0,50,0.34,1.20,1.10,0.67,14,2021
9/11/2021 14:36,4,1,summer,124,4,female,35 - 44,-1,0,1,0.7,1.1,1,0,1,1,0,0,25.36,0.29,63.19,25.24,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,25.01,25.23,0.32,0.08,24.9,TRUE,25.2,brisbane,australia,humid subtropical,air conditioned,office,0,1.08,-1,0,40,0.56,1.13,1.06,0.63,14,2021
9/11/2021 14:46,4,12,summer,118,9,female,35 - 44,1,-1,1,0.7,1.1,1,0,1,1,0,0,24.01,0.08,62.85,24.1,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,24.18,24.1,0.11,0.11,24.9,TRUE,25.2,brisbane,australia,humid subtropical,air conditioned,office,0,-0.89,1,0,40,-0.96,0.14,0.37,0.58,14,2021
9/11/2021 15:19,4,10,summer,6,6,female,45 - 54,-1,0,1,0.5,1.1,1,0,1,1,0,0,23.6,0,62.28,23.71,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,23.71,23.71,0.03,-0.47,24.9,TRUE,23,brisbane,australia,humid subtropical,air conditioned,office,0,0.53,-1,0,50,0.34,1.20,1.10,0.67,15,2021
9/11/2021 15:46,4,8,summer,120,12,female,35 - 44,-1,1,1,0.5,1.1,1,0,1,1,0,0,23.81,0,67.85,23.97,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,23.97,23.97,0.03,-0.35,24.9,TRUE,23.4,brisbane,australia,humid subtropical,air conditioned,office,0,0.65,-1,0,40,0.37,0.22,0.47,0.53,15,2021
9/11/2021 16:45,4,8,summer,120,12,female,35 - 44,0,0,1,0.7,1.1,1,0,1,1,0,0,23.03,0.02,69.15,23.4,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,23.54,23.38,0.05,-0.11,24.9,TRUE,24.4,brisbane,australia,humid subtropical,air conditioned,office,0,-0.11,0,0,40,0.37,0.22,0.47,0.53,16,2021
9/11/2021 18:36,4,2,summer,21,4,male,25 - 34,1,0,1,0.4,1.1,0,0,1,1,0,0,24.9,0.13,63.16,25.24,12.3,25.9,0,11,54,23.53,49,22.9,20.3,24,25.63,25.24,0.16,-0.28,24.9,TRUE,24,brisbane,australia,humid subtropical,air conditioned,office,0,-1.28,1,0,30,-0.06,0.65,0.81,0.61,18,2021
10/11/2021 7:57,4,12,summer,118,9,female,35 - 44,0,0,1,0.5,1.1,1,0,1,1,0,0,23.4,0.07,60,23.53,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,23.64,23.53,0.1,-0.54,26,TRUE,22.8,brisbane,australia,humid subtropical,air conditioned,office,-1,-0.54,0,-1,40,-0.96,0.14,0.37,0.58,7,2021
10/11/2021 8:00,4,10,summer,6,6,female,45 - 54,-1,0,1,0.5,1.7,1,1,1,1,0,0,22.79,0,67.37,23.14,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,23.14,23.14,0.21,0.43,26,TRUE,23.9,brisbane,australia,humid subtropical,air conditioned,office,0,1.43,-1,0,50,0.34,1.20,1.10,0.67,8,2021
10/11/2021 8:24,4,10,summer,5,6,female,45 - 54,2,0,1,0.5,1.7,1,1,1,1,0,0,23.38,0,65.85,23.65,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,23.65,23.65,0.21,0.55,26,TRUE,24.4,brisbane,australia,humid subtropical,air conditioned,office,1,-1.45,1,1,50,0.99,4.05,2.01,0.74,8,2021
10/11/2021 8:54,4,8,summer,120,12,female,35 - 44,0,0,1,0.5,1.1,0,0,1,1,0,0,25.61,0.01,75.06,26.08,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,26.2,26.06,0.04,0.41,26,TRUE,26.1,brisbane,australia,humid subtropical,air conditioned,office,0,0.41,0,0,40,0.37,0.22,0.47,0.53,8,2021
10/11/2021 9:48,4,9,summer,121,4,female,55 - 64,-1,0,1,0.7,1.1,1,0,1,1,0,0,22.71,0.17,69.91,23.34,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,24.21,23.36,0.2,-0.3,26,TRUE,24.6,brisbane,australia,humid subtropical,air conditioned,office,0,0.70,-1,0,60,0.68,1.39,1.18,0.69,9,2021
10/11/2021 9:53,4,1,summer,18,4,female,25 - 34,0,0,1,0.6,1.1,1,0,1,1,0,0,25.87,0.39,68.57,25.5,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,24.67,25.47,0.42,-0.14,26,TRUE,24.1,brisbane,australia,humid subtropical,air conditioned,office,0,-0.14,0,0,30,0.55,0.54,0.74,0.84,9,2021
10/11/2021 9:55,4,3,summer,116,4,male,25 - 34,-1,1,0,0.5,1.7,1,0,1,1,0,0,25.89,0.13,61.83,25.56,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,25.18,25.56,0.34,0.9,26,TRUE,26.5,brisbane,australia,humid subtropical,air conditioned,office,1,1.90,-1,1,30,1.92,0.96,0.98,0.87,9,2021
10/11/2021 11:12,4,3,summer,116,4,male,25 - 34,0,1,0,0.9,1.1,1,0,1,1,0,0,25.97,0.12,62.58,25.81,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,25.63,25.81,0.15,0.79,26,TRUE,28.5,brisbane,australia,humid subtropical,air conditioned,office,1,0.79,0,1,30,1.92,0.96,0.98,0.87,11,2021
10/11/2021 11:15,4,8,summer,120,12,female,35 - 44,-1,1,1,0.5,1.1,1,0,1,1,0,0,24.11,0,61.33,24.1,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,24.1,24.1,0.03,-0.32,26,TRUE,23.5,brisbane,australia,humid subtropical,air conditioned,office,0,0.68,-1,0,40,0.37,0.22,0.47,0.53,11,2021
10/11/2021 12:22,4,3,summer,116,4,male,25 - 34,-2,1,0,0.9,1.1,1,0,1,1,0,0,26.2,0.12,62.25,26.14,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,26.07,26.14,0.15,0.88,26,TRUE,28.9,brisbane,australia,humid subtropical,air conditioned,office,1,2.88,-1,1,30,1.92,0.96,0.98,0.87,12,2021
10/11/2021 12:26,4,1,summer,124,4,female,35 - 44,0,0,1,0.6,1.1,1,0,1,1,0,0,26.27,0.39,67.34,26.2,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,26.04,26.19,0.42,0.12,26,TRUE,25,brisbane,australia,humid subtropical,air conditioned,office,0,0.12,0,0,40,0.56,1.13,1.06,0.63,12,2021
10/11/2021 13:42,4,12,summer,118,9,female,35 - 44,1,0,1,0.7,1.1,1,0,1,1,0,0,24.05,0.08,63.7,23.91,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,23.79,23.91,0.11,0.07,26,TRUE,25,brisbane,australia,humid subtropical,air conditioned,office,0,-0.93,1,0,40,-0.96,0.14,0.37,0.58,13,2021
10/11/2021 13:51,4,10,summer,5,9,female,45 - 54,1,0,1,0.9,1.7,1,0,1,1,0,0,24.26,0.1,63.79,23.65,18.9,28.3,0,7.1,56,26,56.5,26.6,23.1,24.9,23.03,23.65,0.31,0.98,26,TRUE,28.9,brisbane,australia,humid subtropical,air conditioned,office,1,-0.02,1,1,50,0.99,4.05,2.01,0.74,13,2021
